User,Text,Date,Favorites,Retweets,Mentions,HashTags
BarackObama,"President Obama: ""We can’t ask seniors and working families like yours to shoulder the entire burden of deficit reduction."" #JobsOverCuts",2013-02-26 18:41:53+00:00,425,181,,#JobsOverCuts
BarackObama,"Obama: ""We won’t grow the middle class simply by shifting the cost of health care or college onto families that are already struggling.""",2013-02-26 18:44:16+00:00,662,250,,
BarackObama,"President Obama: ""Our North Star is a growing economy that creates good, middle-class jobs."" #JobsOverCuts,",2013-02-26 18:47:06+00:00,328,196,,#JobsOverCuts
BarackObama,"Obama: ""Make sure your voice is heard. Let your leaders know what you expect of them. Let them know what you believe."" #JobsOverCuts",2013-02-26 18:54:12+00:00,957,292,,#JobsOverCuts
BarackObama,Make sure your friends know what's at stake for middle-class families if Congress fails to avoid severe budget cuts: http://OFA.BO/Pc1bD5,2013-02-26 20:09:18+00:00,504,187,,
BarackObama,Deadline Friday: It's time for Congress to stop severe budget cuts that will cost jobs & threaten the middle class.,2013-02-26 21:44:32+00:00,755,284,,
BarackObama,RT if you agree: We can't afford to cut vital services for kids and seniors. Congress should stop these cuts now.,2013-02-27 00:03:45+00:00,2606,564,,
BarackObama,Obama on the devastating impacts of severe budget cuts that will begin Friday if Congress doesn't act: http://OFA.BO/YMqokz #JobsNotCuts,2013-02-27 14:36:21+00:00,420,176,,#JobsNotCuts
BarackObama,Happening now: President Obama speaks at the unveiling of the Rosa Parks statue at the Capitol. http://OFA.BO/3TQHTB,2013-02-27 16:14:51+00:00,620,239,,
BarackObama,"“In a single moment, with the simplest of gestures, she helped change America—and change the world.” —President Obama on Rosa Parks",2013-02-27 16:53:22+00:00,1473,586,,
BarackObama,"Add your name to support President Obama's plan to reduce gun violence and protect our kids: http://OFA.BO/cxWZYz,",2013-02-27 17:49:22+00:00,742,375,,
BarackObama,The @NYTimes on why Congress should pass a strong background-check bill that helps keep guns out of dangerous hands: http://OFA.BO/ay1niq,2013-02-27 19:22:28+00:00,390,198,@nytimes,
BarackObama,"Find out what's at stake for kids, seniors, and the mentally ill if Congress doesn't stop severe budget cuts: http://OFA.BO/jnYEef",2013-02-27 23:29:39+00:00,495,208,,
BarackObama,".@NYTimes: ""For the sake of future gun victims—lawmakers should ignore this lobbying &amp; pass a background-check bill."" http://OFA.BO/DaKVak",2013-02-28 14:47:24+00:00,406,171,@nytimes,
BarackObama,It's on all of us to speak up: Share what severe budget cuts would mean for you if Congress doesn't act. http://OFA.BO/cjVcHL #JobsNotCuts,2013-02-28 15:37:17+00:00,309,138,,#JobsNotCuts
BarackObama,"""If automatic cuts are allowed to go through, thousands of dollars will be cut from the school budget where I teach."" —Anna C. #JobsNotCuts",2013-02-28 15:54:35+00:00,323,157,,#JobsNotCuts
BarackObama,"""Should this sequester continue, I will not be able to remain financially solvent."" —Susan D. http://OFA.BO/ryYCup #JobsNotCuts",2013-02-28 16:23:05+00:00,215,122,,#JobsNotCuts
BarackObama,"""I am a listening ear, cheerleader, motivator, and sometimes a student's last hope. Please don't lay me off."" —Whitney W. #JobsNotCuts",2013-02-28 16:47:37+00:00,545,242,,#JobsNotCuts
BarackObama,"""We cannot be a strong nation if all our people aren't able to reach at least their basic potential."" —Mary M. http://OFA.BO/dxyRc8",2013-02-28 17:26:59+00:00,838,291,,
BarackObama,"""Renewing this bill is an important step towards making sure no one in America is forced to live in fear."" http://OFA.BO/WR4cVC #VAWA",2013-02-28 18:03:01+00:00,797,281,,#VAWA
BarackObama,"""I absolutely cannot afford to lose my job, nor my health insurance, due to the possible sequestration."" —Candice R. http://OFA.BO/rqBULh",2013-02-28 18:37:23+00:00,311,164,,
BarackObama,"""We need Congress to act fast to avoid even more hard-working people losing their jobs. It isn't acceptable."" —Elizabeth C. #JobsNotCuts",2013-02-28 19:29:22+00:00,462,191,,#JobsNotCuts
BarackObama,RT if you agree: Congress should cut the deficit by closing tax loopholes for millionaires—not by cutting vital services for kids & seniors.,2013-02-28 20:01:14+00:00,4029,588,,
BarackObama,Stand with Obama's plan to stop severe cuts to vital services and reduce our deficit in a balanced way: http://OFA.BO/Mf98Cs #JobsNotCuts,2013-02-28 23:07:22+00:00,555,255,,#JobsNotCuts
BarackObama,"Add your name if you support Obama's plan to reduce gun violence and protect our kids: http://OFA.BO/wH7okg,",2013-03-01 15:18:10+00:00,818,431,,
BarackObama,Happening now: President Obama delivers a statement on impending budget cuts. http://wh.gov/live,2013-03-01 16:39:26+00:00,287,127,,
BarackObama,"President Obama: ""We shouldn't be making a series of dumb, arbitrary cuts to things ... like education, research and defense."" #JobsNotCuts",2013-03-01 16:43:25+00:00,907,281,,#JobsNotCuts
BarackObama,"Obama: ""All of this will cause a ripple effect across the economy. Layoffs and pay cuts mean that people will have less money to spend.""",2013-03-01 16:45:40+00:00,423,143,,
BarackObama,"Obama: ""Every time we get a piece of economic news, we’ll know it could have been better if not for Congress’ failure to act."" #JobsNotCuts",2013-03-01 16:46:51+00:00,613,190,,#JobsNotCuts
BarackObama,"President Obama: ""None of this is necessary. It’s happening because of a choice that Republicans in Congress have made."" #JobsNotCuts",2013-03-01 16:48:38+00:00,931,261,,#JobsNotCuts
BarackObama,"Obama: ""I still believe we can and must replace these cuts with a balanced approach that asks something from everybody."" #JobsNotCuts",2013-03-01 16:50:30+00:00,499,189,,#JobsNotCuts
BarackObama,"President Obama: ""We can’t let political paralysis around the budget stand in the way of other areas where we can make progress.""",2013-03-01 16:54:12+00:00,438,170,,
BarackObama,"President Obama: ""I’m going to keep pushing for high-quality preschool for every family that wants it.""",2013-03-01 16:56:36+00:00,638,297,,
BarackObama,"President Obama: ""I’m going to keep pushing to make sure the minimum wage becomes a wage you can live on."" #JobsNotCuts",2013-03-01 16:58:43+00:00,1173,521,,#JobsNotCuts
BarackObama,"""Sensible gun safety reforms still deserve a vote.""",2013-03-01 17:13:00+00:00,715,425,,
BarackObama,RT if you agree: It's unacceptable for Republicans in Congress to cut vital services instead of closing tax loopholes for millionaires.,2013-03-01 18:08:37+00:00,5268,728,,
BarackObama,Add your name to support Obama's balanced plan to reduce the deficit and protect vital services: http://OFA.BO/UyNhNR #JobsNotCuts,2013-03-01 19:06:02+00:00,512,249,,#JobsNotCuts
BarackObama,"""These cuts are not smart. They will hurt our economy and cost us jobs—and Congress can turn them off at any time."" http://OFA.BO/GGq4Yh",2013-03-02 16:50:46+00:00,937,355,,
BarackObama,"RT if you agree: It's wrong to cut vital services instead of closing tax loopholes for millionaires. #JobsNotCuts,",2013-03-03 18:15:31+00:00,4738,765,,#JobsNotCuts
BarackObama,Buddies.,2013-03-04 00:24:01+00:00,4631,5729,,
BarackObama,Watch live: President Obama makes a personnel announcement. http://wh.gov/live,2013-03-04 15:27:37+00:00,291,164,,
BarackObama,Congressional Republicans chose to make severe budget cuts instead of closing tax loopholes for millionaires: http://OFA.BO/pxncn6,2013-03-04 17:04:21+00:00,699,186,,
BarackObama,"FACT: Because Congress failed to act, FEMA disaster relief could be cut by $928 million—making it harder to recover from severe storms.",2013-03-04 17:17:02+00:00,662,191,,
BarackObama,FACT: Students could lose more than $1 billion in financial aid and education funding because Congress failed to stop severe budget cuts.,2013-03-04 17:38:43+00:00,2039,296,,
BarackObama,FACT: Funding to protect and secure our borders could be cut by nearly $550 million because Congress didn't act. #JobsNotCuts,2013-03-04 18:39:53+00:00,375,137,,#JobsNotCuts
BarackObama,FACT: Congressional inaction means $168 million could be cut from mental health services and substance abuse programs. #JobsNotCuts,2013-03-04 19:04:16+00:00,857,312,,#JobsNotCuts
BarackObama,FACT: Severe budget cuts could reduce funding for the Federal Aviation Administration by $232 million—likely increasing airport delays.,2013-03-04 19:40:23+00:00,376,127,,
BarackObama,RT if you agree: We should never cut vital services for middle-class families before closing tax loopholes for millionaires & corporations.,2013-03-04 20:13:07+00:00,4213,661,,
BarackObama,Stand with President Obama's plan to stop severe budget cuts and reduce the deficit in a balanced way: http://OFA.BO/h9V8z1 #JobsNotCuts,2013-03-04 21:24:49+00:00,486,215,,#JobsNotCuts
BarackObama,"Tell Congress: We should close tax loopholes for millionaires—not cut student aid. http://OFA.BO/fShanC,",2013-03-04 23:03:57+00:00,1450,560,,
BarackObama,"RT if you'd honk—then tell Congress to close background check loopholes for gun sales: http://OFA.BO/zfnvNK,",2013-03-05 15:30:32+00:00,921,233,,
BarackObama,Find out how you can help protect our kids and our communities by reducing gun violence: http://OFA.BO/z3dBem #WeDemandAVote,2013-03-05 16:56:50+00:00,333,163,,#WeDemandAVote
BarackObama,"FACT: Since 1968, 1.3 million Americans have died from gun violence—more than in all of the wars in American history. #WeDemandAVote",2013-03-05 17:15:53+00:00,2655,561,,#WeDemandAVote
BarackObama,FACT: The background check system has kept more than 2 million guns out of dangerous hands. #WeDemandAVote,2013-03-05 17:37:40+00:00,578,273,,#WeDemandAVote
BarackObama,FACT: Nearly 40% of all gun sales are made by private sellers who aren't required to conduct a background check. #WeDemandAVote,2013-03-05 19:20:34+00:00,779,272,,#WeDemandAVote
BarackObama,RT if you agree: It's time for Congress to make our kids and communities safer by closing background check loopholes for gun sales.,2013-03-05 19:59:55+00:00,1913,337,,
BarackObama,89% of Republicans agree we need background checks for ALL gun sales. It's time for Congress to make it happen:,2013-03-05 22:11:27+00:00,1306,557,,
BarackObama,Worth a read and a RT: Gun advocates and manufacturers support expanding background checks. http://OFA.BO/vRq65Z #WeDemandAVote,2013-03-06 15:18:30+00:00,480,161,,#WeDemandAVote
BarackObama,"Every family that has lost loved ones to gun violence deserves a vote. Tell Congress to act: http://OFA.BO/usmfQh,",2013-03-06 16:11:00+00:00,1080,417,,
BarackObama,RT if you're one of the 92% of Americans who want Congress to pass universal background checks for gun sales.,2013-03-06 16:58:17+00:00,3378,478,,
BarackObama,Share this if you agree we can't put tax breaks for oil companies above helping military families (via @WhiteHouse).,2013-03-06 19:19:16+00:00,1585,427,@WhiteHouse,
BarackObama,"We should hire more teachers and continue to make college more affordable—not cut student aid. #JobsNotCuts,",2013-03-06 21:57:22+00:00,2213,867,,#JobsNotCuts
BarackObama,What a real snow day looks like.,2013-03-07 00:15:34+00:00,5571,5947,,
BarackObama,Change will come from Americans organizing across the nation—-not from the highest-paid lobbyists on K Street: http://OFA.BO/537qBv,2013-03-07 13:43:55+00:00,598,271,,
BarackObama,"FACT: ""964,000 Americans have already mobilized through @OFA."" http://OFA.BO/GZGLfF",2013-03-07 14:36:36+00:00,246,157,@OFA,
BarackObama,Join millions of supporters fighting to pass the agenda Americans voted for last fall: http://OFA.BO/iB9zH5,2013-03-07 16:32:08+00:00,261,145,,
BarackObama,Listen live: President Obama & @VP Biden speak at the Violence Against Women Act bill signing. http://OFA.BO/5TjMLh #VAWA,2013-03-07 19:16:39+00:00,294,130,@VP,#VAWA
BarackObama,"""Because of the people in this room, every time we reauthorized the Violence Against Women Act, we improved it."" —@VP Biden #VAWA",2013-03-07 19:25:57+00:00,361,200,@VP,#VAWA
BarackObama,"“This victory shows that when the American people make their voices heard, Washington listens.” —President Obama on reauthorizing #VAWA",2013-03-07 19:30:04+00:00,345,176,,#VAWA
BarackObama,"President Obama on #VAWA: ""One of the great legacies of this law is that it didn't just change the rules—it changed our culture.""",2013-03-07 19:34:40+00:00,419,191,,#VAWA
BarackObama,"Obama: ""This is a country where everyone should be able to pursue their own measure of happiness and live their lives free from fear."" #VAWA",2013-03-07 19:37:05+00:00,1296,527,,#VAWA
BarackObama,"""All women deserve the right to live free from fear. That's what today is all about."" —Obama on signing the Violence Against Women Act #VAWA",2013-03-07 19:43:27+00:00,4315,1349,,#VAWA
BarackObama,"A bill to reauthorize & strengthen the Violence Against Women Act ---> signed by President Obama today. #VAWA,",2013-03-08 01:01:22+00:00,1420,738,,#VAWA
BarackObama,Stand with the President's plan to stop severe budget cuts & reduce the deficit in a balanced way: http://OFA.BO/DgzfnF #CutsWeCantAfford,2013-03-08 14:54:02+00:00,457,200,,#CutsWeCantAfford
BarackObama,"246,000 new private-sector jobs last month. The last thing we need right now is a self-inflicted wound from Congress with #CutsWeCantAfford.",2013-03-08 17:16:46+00:00,607,199,,#CutsWeCantAfford
BarackObama,"RT if you agree: We need Congress to help businesses create more jobs—not impose drastic cuts that will cost 750,000 jobs. #CutsWeCantAfford",2013-03-08 17:31:54+00:00,1332,242,,#CutsWeCantAfford
BarackObama,"FACT: More than 10,000 teachers and school staff could lose their jobs if Congress doesn't stop #CutsWeCantAfford.",2013-03-08 17:47:02+00:00,865,198,,#CutsWeCantAfford
BarackObama,FACT: FEMA disaster relief could be cut by $928 million because Congress failed to act. #CutsWeCantAfford,2013-03-08 18:13:59+00:00,460,161,,#CutsWeCantAfford
BarackObama,FACT: Students could lose more than $1 billion in financial aid and education funding because Congress failed to stop #CutsWeCantAfford.,2013-03-08 18:45:02+00:00,1276,250,,#CutsWeCantAfford
BarackObama,"FACT: More than 800,000 defense employees would be forced to take unpaid leave if Congress doesn't stop #CutsWeCantAfford.",2013-03-08 19:19:13+00:00,584,187,,#CutsWeCantAfford
BarackObama,RT if you agree: We should never cut vital services for the middle class before closing tax loopholes for millionaires. #CutsWeCantAfford,2013-03-08 20:36:22+00:00,2885,503,,#CutsWeCantAfford
BarackObama,"""Empowering women isn't just the right thing to do—it’s the smart thing to do."" —Obama on International #WomensDay: http://OFA.BO/mrp8Na",2013-03-08 23:01:03+00:00,3651,1120,,#WomensDay
BarackObama,"Obama on the improving job market: ""The last thing we should do is allow Washington politics to get in the way."" http://OFA.BO/JzdeUZ",2013-03-09 17:02:24+00:00,377,232,,
BarackObama,"In case you missed the news, our economy has added nearly 6.4 million private-sector jobs over 36 straight months:",2013-03-09 18:02:03+00:00,1504,644,,
BarackObama,"President Obama: ""What binds us together will always be more powerful than what drives us apart."" http://OFA.BO/v3mihZ",2013-03-10 16:42:51+00:00,1183,512,,
BarackObama,Spring forward.,2013-03-10 17:33:24+00:00,2598,3244,,
BarackObama,Our economy has come a long way over the last four years—and we have more work to do:,2013-03-11 14:29:50+00:00,762,406,,
BarackObama,RT if you agree: Congress should close background check loopholes to help keep guns out of dangerous hands.,2013-03-11 15:49:56+00:00,1900,346,,
BarackObama,"Make sure your friends and family know President Obama's plan to reduce gun violence: http://OFA.BO/ftWmmk,",2013-03-11 18:10:15+00:00,674,332,,
BarackObama,87 people die every day from gun violence in America—and it's time to do something about it. http://OFA.BO/pDu76W #WeDemandAVote,2013-03-11 18:59:33+00:00,1328,384,,#WeDemandAVote
BarackObama,FACT: 80% of prison inmates who used guns acquired them through private transfers that didn't require a background check. #WeDemandAVote,2013-03-11 19:18:41+00:00,974,305,,#WeDemandAVote
BarackObama,FACT: Background checks have kept more than 2 million guns out of dangerous hands—but not all gun sales require them. #WeDemandAVote,2013-03-11 19:37:55+00:00,484,232,,#WeDemandAVote
BarackObama,"FACT: 6.6 million guns were transferred in the U.S. last year without a background check. #WeDemandAVote,",2013-03-11 20:06:24+00:00,852,279,,#WeDemandAVote
BarackObama,Most Americans support background checks for all gun sales—and it's time for Congress to make it happen.,2013-03-11 20:35:39+00:00,788,377,,
BarackObama,Don't let Congress off the hook: Tell them it's time to reduce gun violence and help protect our kids. http://OFA.BO/CtRojq #WeDemandAVote,2013-03-11 21:10:38+00:00,699,292,,#WeDemandAVote
BarackObama,"Tell Congress we should close tax loopholes for millionaires before cutting vital services: http://OFA.BO/zKQ6vE,",2013-03-11 23:26:26+00:00,851,333,,
BarackObama,RT if you agree that every family of gun violence victims deserves a vote on universal background checks:,2013-03-12 16:14:36+00:00,1839,387,,
BarackObama,"""The math just doesn't add up."" —@PressSec on how the House GOP budget threatens the middle class: http://OFA.BO/rSAfa1",2013-03-12 16:59:09+00:00,221,127,@PressSec,
BarackObama,"FACT: The House GOP would cut taxes for millionaires and reduce the deficit by raising taxes on middle-class families by more than $2,000.",2013-03-12 17:14:30+00:00,552,155,,
BarackObama,FACT: Obama's balanced plan reduces the deficit by cutting waste and closing tax loopholes that benefit the wealthy. http://OFA.BO/ijntsk,2013-03-12 17:44:47+00:00,415,181,,
BarackObama,RT if you agree: We should reduce the deficit by closing tax loopholes for millionaires—not by raising middle-class taxes.,2013-03-12 18:34:05+00:00,3198,522,,
BarackObama,"Today, the Senate Judiciary Committee voted to reduce gun violence and make our schools safer: http://OFA.BO/8CwmXn #WeDemandAVote",2013-03-12 21:04:22+00:00,555,266,,#WeDemandAVote
BarackObama,Keep the pressure on Congress until this gets done: Add your name to support Obama's plan to reduce gun violence. http://OFA.BO/KPu6QA,2013-03-12 21:28:47+00:00,542,245,,
BarackObama,"Teach him how to Dougie, @FLOTUS.",2013-03-12 23:02:02+00:00,1927,1557,@FLOTUS,
BarackObama,"Obama needs your help to pass the policies Americans voted for last fall. Say you're in: http://OFA.BO/urUKLj,",2013-03-13 15:01:48+00:00,457,276,,
BarackObama,Follow @OFA today for live updates from the founders' summit of Organizing for Action.,2013-03-13 15:49:51+00:00,176,117,@OFA,
BarackObama,"Obama on Pope Francis: ""I look forward to working with His Holiness to advance peace, security, and dignity for our fellow human beings.""",2013-03-13 20:45:54+00:00,7498,2498,,
BarackObama,Follow @OFA this morning for live updates from the Organizing for Action founders' summit.,2013-03-14 13:25:29+00:00,223,140,@OFA,
BarackObama,The vast majority of Americans support universal background checks—and it's time for Congress to act: http://OFA.BO/DL9YLj #WeDemandAVote,2013-03-14 16:09:49+00:00,387,166,,#WeDemandAVote
BarackObama,"FACT: Since 1968, more Americans have died from gun violence than in all of America's wars—combined. #WeDemandAVote,",2013-03-14 16:54:09+00:00,2245,495,,#WeDemandAVote
BarackObama,FACT: Background checks have kept more than 2 million guns out of dangerous hands—but they don't cover all gun sales. #WeDemandAVote,2013-03-14 17:20:16+00:00,476,199,,#WeDemandAVote
BarackObama,FACT: Nearly 40% of all gun sales don't require a background check under current law. #WeDemandAVote,2013-03-14 17:53:19+00:00,796,276,,#WeDemandAVote
BarackObama,Download and display this sign if you're one of the 92% of Americans who support background checks for all gun sales: http://OFA.BO/hv1cFi,2013-03-14 18:32:52+00:00,476,195,,
BarackObama,RT if you agree: It's time for Congress to make our communities safer by passing universal background checks on gun sales. #WeDemandAVote,2013-03-14 19:17:09+00:00,1979,318,,#WeDemandAVote
BarackObama,.@VP Biden on why he supports the Second Amendment and the President's plan to reduce gun violence: http://OFA.BO/zC1jzR #BeingBiden,2013-03-14 20:39:01+00:00,242,120,@VP,#BeingBiden
BarackObama,RT today's good news: the Senate took another step forward to reduce gun violence: http://OFA.BO/Pz4k4q #WeDemandAVote,2013-03-14 21:35:12+00:00,596,233,,#WeDemandAVote
BarackObama,"President Obama: Weapons of war ""have no place on our streets, in our schools, or threatening our law enforcement officers."" #WeDemandAVote",2013-03-14 21:47:21+00:00,1468,575,,#WeDemandAVote
BarackObama,"Join @OFA to help pass President Obama's agenda: http://OFA.BO/6akPcx,",2013-03-14 23:24:14+00:00,436,288,@OFA,
BarackObama,Worth a read and a RT: President Obama's plan for a clean and secure energy future. http://OFA.BO/XduWPt #OFAClimate,2013-03-15 17:45:45+00:00,406,159,,#OFAClimate
BarackObama,"FACT: Under President Obama, foreign oil imports have fallen to a 20-year low. #OFAClimate",2013-03-15 18:07:06+00:00,437,183,,#OFAClimate
BarackObama,"FACT: Renewable electricity generation from wind, solar, and geothermal sources has doubled since President Obama took office. #OFAClimate",2013-03-15 18:26:20+00:00,554,252,,#OFAClimate
BarackObama,Watch live: President Obama speaks in Illinois about American energy. http://wh.gov/live,2013-03-15 18:35:33+00:00,196,104,,
BarackObama,"President Obama: ""Right now, few areas hold more promise for creating good jobs and growing our economy than how we use American energy.""",2013-03-15 18:37:36+00:00,331,156,,
BarackObama,"President Obama: ""We've doubled the amount of renewable energy we generate from sources like wind and solar.""",2013-03-15 18:42:14+00:00,471,277,,
BarackObama,"President Obama: ""We need to keep investing in scientific research. We need to maintain our edge."" #MadeInAmerica",2013-03-15 18:47:20+00:00,585,252,,#MadeInAmerica
BarackObama,"Obama on new fuel efficiency standards: ""By the middle of the next decade, our cars will go twice as far on a gallon of gas."" #OFAClimate",2013-03-15 18:53:07+00:00,377,181,,#OFAClimate
BarackObama,"President Obama: ""This is about national security. Our reliance on oil makes us far too dependent on other parts of the world."" #OFAClimate",2013-03-15 18:57:59+00:00,408,206,,#OFAClimate
BarackObama,"President Obama: ""Let’s set up an Energy Security Trust that helps us free our families and businesses from painful spikes in gas prices.""",2013-03-15 19:02:20+00:00,329,195,,
BarackObama,"President Obama: ""That’s who we are. That's been the American story. We don’t stand still. We look forward. We invent. We build.""",2013-03-15 19:12:32+00:00,844,411,,
BarackObama,"RT if you agree: It's time to keep cutting our dependence on foreign oil, invest in clean energy, and reduce carbon pollution. #OFAClimate",2013-03-15 19:56:01+00:00,2168,425,,#OFAClimate
BarackObama,"President Obama on why we need Organizing for Action: http://OFA.BO/zXNEPh,",2013-03-15 20:54:51+00:00,479,307,,
BarackObama,A reminder to severe conservatives still trying to roll back progress...,2013-03-15 21:43:00+00:00,1209,799,,
BarackObama,"""After years of talking about it, we’re finally poised to take control of our energy future."" http://OFA.BO/3Nbtr9 #MadeInAmerica",2013-03-16 17:30:28+00:00,503,312,,#MadeInAmerica
BarackObama,"""When those voices are heard, you can't stop it. That's when change happens."" http://OFA.BO/v77BTU,",2013-03-16 18:32:53+00:00,1329,734,,
BarackObama,Happy St. Patrick's Day!,2013-03-17 14:54:35+00:00,9169,5382,,
BarackObama,"Add your name to help President Obama deliver on the agenda Americans voted for last fall: http://OFA.BO/EEcugc,",2013-03-18 14:39:26+00:00,475,336,,
BarackObama,"Obama: ""Today, I’m proud to nominate a leader to carry on those efforts as America’s next Sec. of Labor—Tom Perez."" http://OFA.BO/Kc1GQS",2013-03-18 17:30:53+00:00,335,172,,
BarackObama,"FACT: 11,155 @OFA volunteers have signed up for 411 action planning sessions in 46 states and D.C. to develop organizing plans. #OFAction",2013-03-18 18:21:03+00:00,213,115,@OFA,#OFAction
BarackObama,Great news: 58% of Americans agree that same-sex couples should be able to get married. http://OFA.BO/WJNePP #MarriageEquality,2013-03-18 19:19:55+00:00,3046,1196,,#MarriageEquality
BarackObama,"""Change comes about because people are activated. People are involved."" —President Obama on the importance of @OFA: http://OFA.BO/iBdqyo",2013-03-18 22:01:22+00:00,699,329,@OFA,
BarackObama,"""We can make sure every single door is open, every dream is within reach—for Malia, for Sasha, for your daughters."" http://OFA.BO/SHbJtT",2013-03-18 23:21:43+00:00,888,475,,
BarackObama,RT if you agree: We can't afford severe cuts to education—and it's time for Republicans in Congress to stop them.,2013-03-19 13:31:18+00:00,2235,535,,
BarackObama,Snack time.,2013-03-19 14:39:20+00:00,1422,1454,,
BarackObama,"""Michelle and I join our fellow Americans in paying tribute to all who served and sacrificed in one of our nation’s longest wars."" #Iraq",2013-03-19 16:31:23+00:00,967,459,,#Iraq
BarackObama,"It's time for Congress to take common-sense steps to reduce gun violence. #TimeToAct,",2013-03-19 16:58:26+00:00,786,358,,#TimeToAct
BarackObama,"FACT: Since 1968, more Americans have died from gun violence than in all of America's wars—combined. #TimeToAct,",2013-03-19 17:08:32+00:00,2680,621,,#TimeToAct
BarackObama,FACT: Background checks have kept more than 2 million guns out of dangerous hands—but they still don't cover all gun sales. #TimeToAct,2013-03-19 17:17:10+00:00,495,222,,#TimeToAct
BarackObama,Hey Congress ---> More than 9 in 10 Americans support background checks for ALL gun sales—and it's #TimeToAct.,2013-03-19 17:32:01+00:00,913,342,,#TimeToAct
BarackObama,Download & display this sign if you're 1 of the 92% of Americans who support universal background checks: http://OFA.BO/C6g5oL #TimeToAct,2013-03-19 18:01:38+00:00,364,203,,#TimeToAct
BarackObama,"RT if you agree: All victims of gun violence deserve a vote—and Congress needs to act now. #TimeToAct,",2013-03-19 18:32:27+00:00,1786,442,,#TimeToAct
BarackObama,RT if you stand with same-sex couples around the country fighting for the right to marry who they love.,2013-03-19 23:20:58+00:00,29882,6016,,
BarackObama,"""Your job is not done when you walk out of the ballot booth."" http://OFA.BO/RgC9Ew #OFAction",2013-03-20 13:45:32+00:00,524,220,,#OFAction
BarackObama,Ready for spring.,2013-03-20 15:23:17+00:00,2628,2548,,
BarackObama,"""I began with a clipboard at a very small farmer's market."" —James on why he's organizing to reduce gun violence: http://OFA.BO/en9Sfv",2013-03-20 16:26:37+00:00,278,173,,
BarackObama,"Tell Republicans in Congress to stop severe cuts to education: http://OFA.BO/GbxjqA,",2013-03-20 19:46:16+00:00,967,448,,
BarackObama,RT if you agree: Passing background checks for all gun sales will save lives—and it's time for Congress to act.,2013-03-20 23:06:43+00:00,3901,742,,
BarackObama,Finish your bracket: It's time for #MarchMadness.,2013-03-21 14:39:22+00:00,2262,1633,,#MarchMadness
BarackObama,Dear Congress: Passing background checks for all gun sales will save lives—and it's time to make it happen.,2013-03-21 16:07:06+00:00,1240,468,,
BarackObama,Senate Republicans are planning budget amendments that would gut our ability to fight climate change and invest in clean energy. #OFAClimate,2013-03-21 16:56:46+00:00,382,155,,#OFAClimate
BarackObama,"FACT: The Senate GOP would block limits on toxic air pollution that will prevent up to 11,000 deaths and nearly 5,000 heart attacks a year.",2013-03-21 17:13:48+00:00,432,183,,
BarackObama,FACT: The Senate GOP would let polluters build power plants w/o limits on carbon pollution—fueling climate change that threatens our planet.,2013-03-21 17:36:13+00:00,394,151,,
BarackObama,FACT: Senate Republicans would end tax credits for clean energy like wind and solar—costing American jobs in an industry we need to lead.,2013-03-21 18:08:37+00:00,435,168,,
BarackObama,"FACT: Renewable electricity generation from wind, solar, and geothermal sources has doubled since President Obama took office. #OFAClimate",2013-03-21 18:44:54+00:00,669,358,,#OFAClimate
BarackObama,"FACT: Under Obama, U.S. carbon pollution emissions have fallen to their lowest level in nearly 2 decades—and we need to do more. #OFAClimate",2013-03-21 19:29:40+00:00,689,314,,#OFAClimate
BarackObama,RT if you agree: The Senate GOP should stop trying to tear down environmental progress & pass a clean budget that protects the middle class.,2013-03-21 20:13:42+00:00,1357,322,,
BarackObama,Tell Senate Republicans: We should invest in clean energy and combat climate change—not gut the progress we've made. http://OFA.BO/jspT6i,2013-03-21 21:14:45+00:00,550,258,,
BarackObama,"Harry Reid: ""In order to be effective, any bill that passes the Senate must include background checks."" http://OFA.BO/Z81gta #TimeToAct",2013-03-21 23:13:29+00:00,447,218,,#TimeToAct
BarackObama,A false choice:,2013-03-22 13:57:43+00:00,1223,689,,
BarackObama,Worth a read: The Senate GOP's plan would “destroy environmental protections and set back decades of progress.” http://OFA.BO/kPLcwo,2013-03-22 16:51:48+00:00,336,190,,
BarackObama,"RT if you agree: We don't have to choose between clean air, clean water, and a growing economy.",2013-03-22 18:46:31+00:00,2029,453,,
BarackObama,Make sure your friends know why more than 9 in 10 Americans want Congress to pass universal background checks:,2013-03-22 19:51:36+00:00,1054,424,,
BarackObama,"No American who works full time should have to live in poverty: http://OFA.BO/mVrbvm,",2013-03-22 21:56:19+00:00,2351,1094,,
BarackObama,"The President on Obamacare's 3rd anniversary: ""In the wealthiest nation on Earth, no one should go broke just because they get sick."" #ACA",2013-03-23 15:01:40+00:00,1739,684,,#ACA
BarackObama,"President Obama: ""Right now, we have a real chance to reduce gun violence in America."" http://OFA.BO/eF2voD #TimeToAct",2013-03-23 15:39:37+00:00,1044,501,,#TimeToAct
BarackObama,"The @NYTimes on how health care reform is expanding coverage, improving care, and saving consumers money: http://OFA.BO/yBt33M #ACATurns3",2013-03-24 23:47:16+00:00,733,404,@nytimes,#ACATurns3
BarackObama,Make sure your friends see President Obama's plan to fix our broken immigration system:,2013-03-25 13:52:37+00:00,655,352,,
BarackObama,"“It is clear that America’s immigration system is broken."" —Jon Carson on @OFA's push to pass #ImmigrationReform: http://OFA.BO/pAb6ai",2013-03-25 14:39:11+00:00,379,203,@OFA,#ImmigrationReform
BarackObama,A story of us:,2013-03-25 15:26:10+00:00,1288,926,,
